Date,Datetime,Close_Real_EYAC2,Volume_EYAC2,Close_Dolar_EYAC2,Price_Dolar_Petro,Volume_Petro,Change%_Petro,Índice_Ibovespa,Change%_Ibovespa,Value_IPCA
2023-02-07,2023-02-07 16:56:00,25.15903774,55311526.32,4.970471924452259,77.39,186.67,3.92%,107829.73,-14.16378336231563,0.84%
2023-02-08,2023-02-08 16:56:00,28.17463426,48713170.39,5.440168808650318,78.69,155.18,1.68%,109951.49,-12.74354003430057,0.84%
2023-02-09,2023-02-09 16:56:00,21.44589123,38198225.68,4.123654744553618,78.27,132.72,-0.53%,108008.05,-1.027695793175032,0.84%
2023-02-10,2023-02-10 16:56:00,25.71251209,54683105.48,4.9563422047881565,79.92,151.98,2.11%,108078.27,-2.47114356670578,0.84%
2023-02-13,2023-02-13 16:56:00,26.91771453,36726638.32,5.207931457261155,80.33,155.59,0.51%,108836.47,-1.8749400447617748,0.84%
2023-02-14,2023-02-14 16:56:00,24.81928134,35839056.95,4.752102577161676,79.24,192.27,-1.36%,107848.81,-16.6966026669122,0.84%
2023-02-15,2023-02-15 16:56:00,26.0215197,72554229.52,4.989266551624964,78.83,150.59,-0.52%,109600.14,-16.234798756271772,0.84%
2023-02-16,2023-02-16 16:56:00,26.14488881,44115827.49,5.063600567466543,78.74,204.09,-0.11%,109941.46,0.6673219020578713,0.84%
2023-02-17,2023-02-17 16:56:00,25.07535837,61085770.11,4.899157605064182,76.55,343.63,-2.78%,109176.92,-2.0299873150469883,0.84%
2023-02-22,2023-02-22 16:56:00,28.48899944,38608505.64,5.500443958759702,74.19,98.82,-2.84%,107152.05,-18.93598077378307,0.84%
2023-02-23,2023-02-23 16:56:00,24.66415553,73913266.27,4.763811088577278,75.6,99.17,1.90%,107592.87,-3.709066481661272,0.84%
2023-02-24,2023-02-24 16:56:00,25.47796294,64408664.76,4.879807500335179,76.47,101.33,1.15%,105798.43,-6.396388864190028,0.84%
2023-02-27,2023-02-27 16:56:00,28.42217023,76250604.9,5.374639807495934,75.81,79.74,-0.86%,105711.05,-5.880818931131548,0.84%
2023-02-28,2023-02-28 16:56:00,26.0858002,130247984.5,4.981343250520366,77.19,88.93,1.82%,104931.93,-21.80563293125789,0.84%
2023-03-01,2023-03-01 16:56:00,25.20086958,109257533.5,4.873971488250653,77.83,104.5,0.83%,104384.67,-6.860566119302913,0.71%
2023-03-02,2023-03-02 16:56:00,24.49943893,124516188.9,4.73950300433336,78.31,61.37,0.62%,103325.61,-6.187570727753167,0.71%
2023-03-03,2023-03-03 16:56:00,26.02024854,87592086.96,5.035170102753643,79.79,99.09,1.89%,103865.99,-4.291679947204042,0.71%
2023-03-06,2023-03-06 16:56:00,24.83375761,50227612.45,4.7522356067129765,80.56,80.13,0.97%,104700.32,-3.698676932399248,0.71%
2023-03-07,2023-03-07 16:56:00,28.32700368,59052415.25,5.290020856054381,77.72,163.0,-3.53%,104227.93,-3.340266177055251,0.71%
2023-03-08,2023-03-08 16:56:00,23.62543519,66220331.35,4.415308961276819,76.81,136.03,-1.17%,106540.32,-3.102431808791306,0.71%
2023-03-09,2023-03-09 16:56:00,24.11041673,68042110.41,4.498715664066873,75.84,147.72,-1.26%,105071.19,-2.719112140252511,0.71%
2023-03-10,2023-03-10 16:56:00,25.13934502,48118393.55,4.662687332146302,76.78,143.19,1.24%,103618.2,-4.126703730546399,0.71%
2023-03-13,2023-03-13 16:56:00,22.9310768,58605436.74,4.241311878074946,74.91,167.4,-2.44%,103121.36,-5.251098276156885,0.71%
2023-03-14,2023-03-14 16:56:00,24.07861546,58916919.52,4.6303248836583215,71.49,216.69,-4.57%,102932.38,-4.558631662231594,0.71%
2023-03-15,2023-03-15 16:56:00,25.67966905,93708874.23,4.994975598607303,67.74,356.42,-5.25%,102675.45,-6.318139739602524,0.71%
2023-03-16,2023-03-16 16:56:00,24.24386533,66821147.38,4.649406514651733,68.52,251.5,1.15%,103434.66,-5.91842240406849,0.71%
2023-03-17,2023-03-17 16:56:00,23.60183655,93502658.1,4.53802929300698,66.93,482.49,-2.32%,101981.53,-6.590577935336517,0.71%
2023-03-20,2023-03-20 16:56:00,21.88653946,57574926.57,4.191137561517397,67.82,418.54,1.33%,100922.89,-9.92296188240267,0.71%
2023-03-21,2023-03-21 16:56:00,25.12740311,43391311.56,4.8376818139812485,69.67,409.5,2.73%,100998.13,-22.78676589591906,0.71%
2023-03-22,2023-03-22 16:56:00,22.25328046,46435652.62,4.273888080971037,71.02,148.11,1.94%,100220.63,-6.468770312840489,0.71%
2023-03-23,2023-03-23 16:56:00,23.64422553,74711287.9,4.459744144331063,70.12,166.52,-1.27%,97926.34,-8.984359279569365,0.71%
2023-03-24,2023-03-24 16:56:00,20.9679715,52556742.4,3.969402449644101,69.41,153.65,-1.01%,98829.27,-6.58720550011942,0.71%
2023-03-27,2023-03-27 16:56:00,23.64903116,39148864.78,4.486375497505359,72.93,125.01,5.07%,99670.47,-5.714237064147976,0.71%
2023-03-28,2023-03-28 16:56:00,22.38387404,29090976.73,4.247656230904985,73.34,138.51,0.56%,101185.09,-3.570733903398138,0.71%
2023-03-29,2023-03-29 16:56:00,22.23436162,49148495.74,4.210415395394637,73.12,133.99,-0.30%,101792.52,-24.140300378789792,0.71%
2023-03-30,2023-03-30 16:56:00,27.40279975,56117030.27,5.251993205688439,74.49,99.83,1.87%,103713.45,-7.623880396544102,0.71%
2023-03-31,2023-03-31 16:56:00,24.02563887,59547684.38,4.627523424950404,75.8,125.24,1.76%,101882.2,-10.180979478718866,0.71%
2023-04-03,2023-04-03 16:56:00,24.87979176,73931338.5,4.7170847413923855,80.44,287.98,6.12%,101506.18,-2.27197564862186,0.61%
2023-04-04,2023-04-04 16:56:00,23.12646296,57505728.91,4.356004399992466,80.72,148.22,0.35%,101869.45,-3.289531270203516,0.61%
2023-04-05,2023-04-05 16:56:00,21.51922193,93626356.6,4.041320224233775,80.63,109.75,-0.11%,100977.85,-6.190438764593376,0.61%
2023-04-06,2023-04-06 16:56:00,23.94867141,29565114.46,4.518361490859008,80.68,103.59,0.06%,100821.73,-3.70446814298181,0.61%
2023-04-10,2023-04-10 16:56:00,25.23695766,41456028.88,4.721247738242227,79.77,120.66,-1.13%,101846.64,-1.7096996473592418,0.61%
2023-04-11,2023-04-11 16:56:00,23.2458675,80565123.51,4.421888434468328,81.49,158.75,2.16%,106213.76,-5.602100587750769,0.61%
2023-04-12,2023-04-12 16:56:00,25.37059418,71563415.88,4.926328966990291,83.09,220.62,1.96%,106889.71,-4.434957749747825,0.61%
2023-04-13,2023-04-13 16:56:00,27.9739023,38852774.56,5.447798847105104,82.04,155.56,-1.26%,106457.85,3.235498445714846,0.61%
2023-04-14,2023-04-14 16:56:00,23.62122833,38421038.15,4.690474251389992,82.43,205.48,0.48%,106279.37,3.2516395715322943,0.61%
2023-04-17,2023-04-17 16:56:00,26.58090873,49427039.18,5.22361921353614,80.83,229.97,-1.94%,106015.67,3.955755517690318,0.61%
2023-04-18,2023-04-18 16:56:00,27.41570014,99478829.79,5.298334133426097,80.9,311.78,0.09%,106163.23,-5.404300997278854,0.61%
2023-04-19,2023-04-19 16:56:00,26.63031282,73217735.35,5.158014453117435,79.24,350.78,-2.05%,103912.94,-7.978028704445938,0.61%
2023-04-20,2023-04-20 16:56:00,27.96543592,54738516.0,5.270133408714006,77.37,361.41,-2.36%,104366.82,3.412436960534926,0.61%
2023-04-24,2023-04-24 16:56:00,27.38753448,43821097.37,5.162491655199713,78.6,103.04,1.15%,103946.58,5.1779295749123655,0.61%
2023-04-25,2023-04-25 16:56:00,26.43540122,53854051.98,4.986588425480542,76.87,134.66,-2.20%,103220.09,-9.670056209819434,0.61%
2023-04-26,2023-04-26 16:56:00,27.71027416,40249481.12,5.208306548379821,74.19,180.08,-3.49%,102312.1,-10.392104227144472,0.61%
2023-04-27,2023-04-27 16:56:00,26.2958264,115632757.3,4.811238935138597,74.58,125.42,0.53%,102923.31,3.263594523031732,0.61%
2023-04-28,2023-04-28 16:56:00,24.21048794,81138765.37,4.527271152084074,76.61,111.02,2.72%,104431.63,3.2085161954197083,0.61%
2023-05-02,2023-05-02 16:56:00,25.13639057,67910991.84,4.719651245798832,71.55,152.45,-5.24%,101926.95,-1.3536431093898238,0.23%
2023-05-03,2023-05-03 16:56:00,22.72591674,51133626.71,4.260656693976265,68.55,188.01,-4.19%,101797.09,0.2865933877129523,0.23%
2023-05-04,2023-05-04 16:56:00,23.68451822,57854693.25,4.391714856295198,68.51,160.32,-0.06%,102174.34,0.2992948327491751,0.23%
2023-05-05,2023-05-05 16:56:00,24.29567954,83365221.65,4.571239259440441,71.27,115.12,4.03%,105148.48,4.130242424452479,0.23%
2023-05-08,2023-05-08 16:56:00,20.98854262,59352398.78,3.922505535620842,73.07,125.43,2.53%,106042.15,-0.467588233262306,0.23%
2023-05-09,2023-05-09 16:56:00,27.70003343,33978547.49,5.149087930329393,73.62,135.29,0.75%,107113.66,1.9438915653282371,0.23%
2023-05-10,2023-05-10 16:56:00,22.59447472,41500736.69,4.257004054563268,72.52,172.14,-1.49%,107448.21,5.500004712968454,0.23%
2023-05-11,2023-05-11 16:56:00,27.09114418,136878097.8,5.117233180332823,70.88,172.29,-2.26%,108256.4,1.9231406552220776,0.23%
2023-05-12,2023-05-12 16:56:00,25.69651252,117237316.9,4.946583606683607,70.02,115.9,-1.21%,108463.84,1.4726674812757912,0.23%
2023-05-15,2023-05-15 16:56:00,26.2023022,81996807.47,5.0414249817216295,71.09,159.52,1.53%,109029.12,6.188110205506758,0.23%
2023-05-16,2023-05-16 16:56:00,25.59089531,117782723.9,4.87780102737115,70.84,153.07,-0.35%,108193.68,4.600991582512082,0.23%
2023-05-17,2023-05-17 16:56:00,23.72661369,107129138.8,4.528325385525613,72.89,219.09,2.89%,109459.95,3.248840478016124,0.23%
2023-05-18,2023-05-18 16:56:00,25.33695182,63010348.07,4.853078420931658,71.94,239.92,-1.30%,110108.46,3.7161925084608023,0.23%
2023-05-19,2023-05-19 16:56:00,27.24227033,69245329.63,5.229746084736327,71.69,312.43,-0.35%,110744.51,6.574320772754572,0.23%
2023-05-22,2023-05-22 16:56:00,25.5817167,38009922.9,4.8823797045576,72.05,263.98,0.50%,110213.12,9.970492103272544,0.23%
2023-05-23,2023-05-23 16:56:00,28.54642755,58285328.13,5.379419505898315,72.85,92.34,1.11%,109928.53,12.256344922111872,0.23%
2023-05-24,2023-05-24 16:56:00,30.46445673,54796494.25,5.78413425924168,74.29,121.83,1.98%,108799.54,4.668705790993788,0.23%
2023-05-25,2023-05-25 16:56:00,27.76666769,49182742.63,5.199166327753435,71.93,154.73,-3.18%,110054.38,6.6210851007783456,0.23%
2023-05-26,2023-05-26 16:56:00,22.62254321,39866629.54,4.253717016715868,72.76,77.58,1.15%,110905.51,8.399211823430463,0.23%
2023-05-29,2023-05-29 16:56:00,25.90578748,17977338.15,4.905841661932357,72.87,126.7875,-0.48%,110333.4,8.390478986078742,0.23%
2023-05-30,2023-05-30 16:56:00,24.99073577,45736682.83,4.701041341234011,69.6,117.5,-4.49%,108967.03,5.065476078560693,0.23%
2023-05-31,2023-05-31 16:56:00,27.2413442,49207692.66,5.196052453888264,68.24,157.34,-1.95%,108335.07,6.333657891172373,0.23%
2023-06-01,2023-06-01 16:56:00,27.19246026,63148306.74,5.226203659356922,70.2,135.27,2.87%,110564.66,5.920399997432568,-0.08%
2023-06-02,2023-06-02 16:56:00,28.14301805,39919397.66,5.425578463881552,71.84,110.94,2.34%,112558.15,10.43021497258576,-0.08%
2023-06-05,2023-06-05 16:56:00,26.30338199,39321625.4,5.112913206336865,72.26,148.98,0.58%,112696.32,7.178268292608703,-0.08%
2023-06-06,2023-06-06 16:56:00,30.77179922,75426475.94,5.932256172887107,71.85,118.29,-0.57%,114610.1,13.675990285030837,-0.08%
2023-06-07,2023-06-07 16:56:00,27.81637451,82330411.65,5.265061801559661,72.64,109.56,1.10%,115488.16,10.80346697857284,-0.08%
2023-06-09,2023-06-09 16:56:00,30.68243352,80442310.23,5.81811922026699,70.33,160.29,-1.55%,117019.48,9.24795212860805,-0.08%
2023-06-12,2023-06-12 16:56:00,30.00866674,119350343.6,5.751320838683712,67.29,223.62,-4.32%,117336.34,8.180145567407537,-0.08%
2023-06-13,2023-06-13 16:56:00,29.03799884,79174971.97,5.565287164842747,69.58,253.16,3.40%,116742.71,9.660969106552496,-0.08%
2023-06-14,2023-06-14 16:56:00,29.51151581,98325971.06,5.522777866981061,68.46,212.22,-1.61%,119068.77,12.033755939652258,-0.08%
2023-06-15,2023-06-15 16:56:00,29.96562845,120579743.5,5.574067309659778,70.81,262.83,3.43%,119221.0,9.347851289637132,-0.08%
2023-06-16,2023-06-16 16:56:00,28.87384045,94572104.93,5.301940992306139,71.93,297.84,1.58%,118758.42,9.764655384676812,-0.08%
2023-06-19,2023-06-19 16:56:00,30.42160886,34574411.03,5.630920086624959,71.31,272.1675,-0.22%,119857.76,8.229076095961773,-0.08%
2023-06-20,2023-06-20 16:56:00,31.19547202,55605339.54,5.902085331567497,71.19,430.49,-0.17%,119622.4,14.617270124738855,-0.08%
2023-06-21,2023-06-21 16:56:00,32.24022957,89294305.28,6.086852109804217,72.52,97.51,1.87%,120420.26,19.230187727238103,-0.08%
2023-06-22,2023-06-22 16:56:00,33.99299667,43455853.75,6.487832172917263,69.63,234.79,-3.99%,118934.2,7.9129236156276095,-0.08%
2023-06-23,2023-06-23 16:56:00,30.29003839,76023395.47,5.822767856593618,69.32,113.92,-0.45%,118977.1,8.231320840913646,-0.08%
2023-06-26,2023-06-26 16:56:00,30.8712758,53634936.97,6.006084785992218,69.54,94.21,0.32%,118242.95,6.615938198201343,-0.08%
2023-06-27,2023-06-27 16:56:00,31.36665413,48399467.67,6.132767788292339,67.9,170.46,-2.36%,117522.87,14.184891644079457,-0.08%
2023-06-28,2023-06-28 16:56:00,29.28521445,36794681.25,5.729279947177932,69.73,159.54,2.70%,116681.32,11.729865750443611,-0.08%
2023-06-29,2023-06-29 16:56:00,30.75808956,32071707.33,6.007087389410776,70.02,106.17,0.42%,118382.65,7.295388341155085,-0.08%
2023-06-30,2023-06-30 16:56:00,31.0122849,104263052.0,6.091709697695888,70.78,136.64,1.09%,118087.0,8.369476528817943,-0.08%
2023-07-03,2023-07-03 16:56:00,30.39498816,31266793.26,5.829048051549555,69.91,107.16,-1.23%,119672.78,17.560118859979212,0.12%
2023-07-04,2023-07-04 16:56:00,34.64375397,18307788.13,6.66405454737814,71.06,169.08499999999998,1.64%,119076.37,16.542343214548772,0.12%
2023-07-05,2023-07-05 16:56:00,29.57524891,53585609.67,5.696092005315666,71.88,214.79,1.15%,119549.21,6.080846295602194,0.12%
2023-07-06,2023-07-06 16:56:00,29.8270526,47685488.85,5.769702220674714,71.79,217.75,-0.13%,117425.7,2.456677029336851,0.12%
2023-07-07,2023-07-07 16:56:00,28.3644759,55533403.7,5.557085517808863,73.77,178.32,2.76%,118897.99,2.952536433172015,0.12%
2023-07-10,2023-07-10 16:56:00,29.81997932,25590218.97,5.852677929775667,72.95,143.74,-1.11%,117942.44,9.766779735092834,0.12%
2023-07-11,2023-07-11 16:56:00,27.43220692,40877044.19,5.403550912994662,74.71,193.29,2.41%,117555.52,8.589903229739782,0.12%
2023-07-12,2023-07-12 16:56:00,27.35627839,40181880.32,5.368291840499224,75.54,251.4,1.11%,117666.49,0.2813706307866814,0.12%
2023-07-13,2023-07-13 16:56:00,31.16270702,35886574.64,6.111173498323299,76.76,297.92,1.62%,119263.89,2.159603798815346,0.12%
2023-07-14,2023-07-14 16:56:00,29.67461851,34451426.11,5.8505586463200645,75.32,204.78,-1.88%,117710.54,-1.1407105322411626,0.12%
2023-07-17,2023-07-17 16:56:00,28.33894168,52160882.33,5.679032820985552,74.08,248.26,-1.65%,118219.46,8.002479445678535,0.12%
2023-07-18,2023-07-18 16:56:00,27.74588265,35640330.46,5.437170811287478,75.66,388.37,2.13%,117841.19,7.022830035039984,0.12%
2023-07-19,2023-07-19 16:56:00,31.43892869,46517599.92,6.073629559724127,75.29,385.6,-0.49%,117552.07,-1.923688545489244,0.12%
2023-07-20,2023-07-20 16:56:00,28.76256757,33177108.97,5.563897392397718,75.65,340.96,0.48%,118082.9,-1.286966320689098,0.12%
2023-07-21,2023-07-21 16:56:00,32.50573559,52059090.54,6.246778305403952,76.78,106.73,1.49%,120216.77,-0.1689831926953044,0.12%
2023-07-24,2023-07-24 16:56:00,31.0564823,45268157.79,5.9364393195068335,78.4,109.57,2.11%,121341.69,11.527760135750588,0.12%
2023-07-25,2023-07-25 16:56:00,29.40594032,56261056.78,5.5983589688915965,79.2,122.79,1.02%,122007.77,10.861348725966202,0.12%
2023-07-26,2023-07-26 16:56:00,30.27386117,45880317.76,5.84054118339314,78.4,112.97,-1.01%,122560.38,3.651321283848219,0.12%
2023-07-27,2023-07-27 16:56:00,30.3668487,86472058.27,5.895674121964005,79.63,138.78,1.57%,119989.64,2.098970183420468,0.12%
2023-07-28,2023-07-28 16:56:00,29.66222702,43608517.3,5.677741902264418,80.18,101.33,0.69%,120187.11,3.004585481206412,0.12%
2023-07-31,2023-07-31 16:56:00,30.33903166,91290854.25,5.786357884498017,81.32,92.51,1.42%,121942.98,12.560946330675726,0.12%
2023-08-01,2023-08-01 16:56:00,30.01409158,75752494.24,5.770609009459355,80.92,105.36,-0.49%,121248.39,9.662879621752564,0.23%
2023-08-02,2023-08-02 16:56:00,30.30817807,62068391.68,5.858917082930601,79.13,135.8,-2.21%,120858.72,7.374472661464315,0.23%
2023-08-03,2023-08-03 16:56:00,31.48997894,57304377.84,6.134809846093902,81.08,150.29,2.46%,120585.77,0.7629053156448906,0.23%
2023-08-04,2023-08-04 16:56:00,29.05677129,120685843.4,5.6103900851499295,82.27,108.12,1.47%,119507.68,0.3622129226814596,0.23%
2023-08-07,2023-08-07 16:56:00,29.33513196,44984789.38,5.645714387990762,81.49,123.01,-0.95%,119379.5,0.4049774096265057,0.23%
2023-08-08,2023-08-08 16:56:00,30.84500741,34771300.21,5.922847922347249,82.36,187.84,1.07%,119090.24,12.304626037853827,0.23%
2023-08-09,2023-08-09 16:56:00,30.70732363,48561538.92,5.897315849817554,83.69,279.75,1.61%,118408.77,1.1872296817589725,0.23%
2023-08-10,2023-08-10 16:56:00,31.31305365,54020281.61,6.012491100230415,82.29,166.86,-1.67%,118349.6,0.3452192442347401,0.23%
2023-08-11,2023-08-11 16:56:00,32.39752693,39403064.93,6.225863698906546,82.57,174.3,0.34%,118065.14,0.4335143088133986,0.23%
2023-08-14,2023-08-14 16:56:00,29.88056907,27992446.47,5.749580348277853,81.92,126.69,-0.79%,116809.55,-0.7654284824451518,0.23%
2023-08-15,2023-08-15 16:56:00,32.35889224,87365936.37,6.234733866399492,80.5,198.94,-1.73%,116171.42,-2.5579218426283967,0.23%
2023-08-16,2023-08-16 16:56:00,32.94445557,74460827.81,6.411048625138654,79.02,237.71,-1.84%,115591.52,-2.6666740766675745,0.23%
2023-08-17,2023-08-17 16:56:00,31.48357634,57570485.15,6.130815403189687,79.9,239.17,1.11%,114982.3,-2.7382632267141105,0.23%
2023-08-18,2023-08-18 16:56:00,31.52227751,45579786.1,6.082798330824746,80.66,377.45,0.95%,115408.52,-2.064363063543395,0.23%
2023-08-21,2023-08-21 16:56:00,29.93287084,42236972.36,5.7123799312977095,80.12,361.84,-0.67%,114429.35,-4.814153632642104,0.23%
2023-08-22,2023-08-22 16:56:00,31.49177007,31372267.46,6.0142412570184485,79.64,287.49,-0.60%,116156.01,-2.335905063472077,0.23%
2023-08-23,2023-08-23 16:56:00,33.40581066,95507429.48,6.305243513712464,78.59,127.19,-1.32%,118134.59,-0.7081278666230761,0.23%
2023-08-24,2023-08-24 16:56:00,33.93987187,49332190.94,6.416825204189669,78.66,149.9,0.09%,117025.6,-3.55697205140294,0.23%
2023-08-25,2023-08-25 16:56:00,30.21584274,34079017.86,5.735842126843714,79.49,165.22,1.06%,115837.2,-5.057522156170879,0.23%
2023-08-28,2023-08-28 16:56:00,32.41621849,24956156.89,6.178401374197114,79.67,71.33,0.23%,117120.98,-2.551130483127517,0.23%
2023-08-29,2023-08-29 16:56:00,33.15499401,40607510.19,6.321980400045764,80.68,88.15,1.27%,118403.61,0.0177052971867208,0.23%
2023-08-30,2023-08-30 16:56:00,33.84164204,34637726.5,6.427906480777998,81.12,80.26,0.55%,117535.1,-0.46736728005623,0.23%
2023-08-31,2023-08-31 16:56:00,31.22493555,48971525.87,5.932690292977656,82.96,150.23,2.27%,115741.81,-5.085302983410767,0.23%
2023-09-01,2023-09-01 16:56:00,31.5794792,50089225.29,5.967286937132708,84.75,169.83,2.16%,117892.96,-2.767401694983329,0.26%
2023-09-04,2023-09-04 16:56:00,32.7874702,21667273.07,6.268395633388139,85.82,152.365,-0.03%,117776.62,-1.4484926826459965,0.26%
2023-09-05,2023-09-05 16:56:00,32.27559469,75083203.04,6.23887937873311,86.01,154.05,0.22%,117331.3,-1.85522765060514,0.26%
2023-09-06,2023-09-06 16:56:00,36.22396144,57856458.04,7.034735097974481,86.79,135.35,0.91%,115985.34,-1.2266139354502492,0.26%
2023-09-08,2023-09-08 16:56:00,32.48890972,39074081.62,6.338804721582706,86.81,125.62,0.77%,115313.4,-3.1714101844114277,0.26%
2023-09-11,2023-09-11 16:56:00,32.45968643,30276216.42,6.389198966616801,86.66,179.0,-0.17%,116883.34,-1.0009728527828,0.26%
2023-09-12,2023-09-12 16:56:00,31.59288064,31963046.66,6.23909011987282,88.16,217.68,1.73%,117968.12,0.2563431610817845,0.26%
2023-09-13,2023-09-13 16:56:00,32.41345774,47685347.72,6.385378381466451,87.88,250.86,-0.32%,118175.97,-0.912195636080626,0.26%
2023-09-14,2023-09-14 16:56:00,32.51620837,46502045.42,6.44561785041727,89.61,257.68,1.97%,119391.55,2.2104357049573364,0.26%
2023-09-15,2023-09-15 16:56:00,33.00283514,54801770.27,6.511618321725234,90.02,321.84,0.46%,118757.53,2.226115511026716,0.26%
2023-09-18,2023-09-18 16:56:00,34.78621943,52363397.88,6.8431009619545975,90.58,414.19,0.62%,118288.21,2.4952143914504843,0.26%
2023-09-19,2023-09-19 16:56:00,34.97970028,43246754.76,6.9780761809767,90.48,537.52,-0.11%,117845.78,0.2498552343654925,0.26%
2023-09-20,2023-09-20 16:56:00,32.34073193,39102459.94,6.534009198723128,89.66,457.85,-0.91%,118695.32,0.5186356364892841,0.26%
2023-09-21,2023-09-21 16:56:00,34.41436668,60109127.43,7.009464260545451,88.32,162.03,-1.49%,116145.05,1.4993530942891908,0.26%
2023-09-22,2023-09-22 16:56:00,35.51638038,31020699.41,7.181555025781013,88.35,253.89,0.03%,116008.64,-0.126872470912176,0.26%
2023-09-25,2023-09-25 16:56:00,34.12339252,26767049.09,6.904634167661521,88.17,161.52,-0.20%,115924.61,0.0754593515727375,0.26%
2023-09-26,2023-09-26 16:56:00,33.83999875,60687785.62,6.8118681810861945,88.78,137.24,0.69%,114193.43,-6.826798350331497,0.26%
2023-09-27,2023-09-27 16:56:00,33.91617375,53708821.15,6.720465601284007,91.3,293.27,2.84%,114327.05,-4.7192324270662,0.26%
2023-09-28,2023-09-28 16:56:00,34.64012632,30765121.67,6.859838469612057,89.59,226.83,-1.87%,115730.76,-1.1869948492575833,0.26%
2023-09-29,2023-09-29 16:56:00,32.36818567,40227735.72,6.39750680304378,88.8,156.93,-0.88%,116565.17,-1.552689145204278,0.26%
2023-10-02,2023-10-02 16:56:00,35.49417493,34403169.21,7.012857354829786,87.17,161.57,-1.84%,115056.86,-4.800530735390874,0.24%
2023-10-03,2023-10-03 16:56:00,33.68060658,37947408.17,6.658220140357813,87.44,204.06,0.31%,113419.04,-5.943263454717762,0.24%
2023-10-04,2023-10-04 16:56:00,32.43592206,88895890.43,6.46778106879362,82.55,217.23,-5.59%,113607.45,-3.539896118601471,0.24%
2023-10-05,2023-10-05 16:56:00,33.70363188,35342219.68,6.739782806407104,80.81,234.18,-2.11%,113284.08,-3.4493950037202348,0.24%
2023-10-06,2023-10-06 16:56:00,34.88261697,48132652.5,6.930229461199189,81.28,277.71,0.58%,114169.63,-1.5654650837769624,0.24%
2023-10-09,2023-10-09 16:56:00,36.26592093,77528602.77,7.22040355386545,84.6,246.68,4.08%,115156.07,-2.747009364255704,0.24%
2023-10-10,2023-10-10 16:56:00,36.07019959,48326389.76,7.198778507563964,84.13,246.75,-0.56%,116736.95,-1.362615505248865,0.24%
2023-10-11,2023-10-11 16:56:00,32.3396262,41578624.91,6.507490783966516,82.07,286.84,-2.45%,117050.74,0.143219726609467,0.24%
2023-10-13,2023-10-13 16:56:00,35.13642958,66943640.02,7.070273176915647,86.35,290.38,5.56%,115754.08,-2.049392951883533,0.24%
2023-10-16,2023-10-16 16:56:00,38.28183607,49626801.78,7.6552954726338305,85.26,205.58,-1.26%,116533.85,0.815224161772421,0.24%
2023-10-17,2023-10-17 16:56:00,36.17878868,68815090.61,7.301913068399701,85.44,229.52,0.21%,115908.43,0.8054544047214174,0.24%
2023-10-18,2023-10-18 16:56:00,37.1545281,85931874.28,7.476361900354154,87.27,384.53,2.14%,114059.64,-3.5748025944428496,0.24%
2023-10-19,2023-10-19 16:56:00,37.54515966,56016448.65,7.625860108867856,88.37,384.03,1.26%,114004.3,-3.2597518553485694,0.24%
2023-10-20,2023-10-20 16:56:00,41.24573889,66242340.1,8.399840924179784,88.08,311.92,-0.33%,113155.28,-4.667446029043109,0.24%
2023-10-23,2023-10-23 16:56:00,33.47701968,104499236.7,6.815076682545498,84.42,101.18,-4.16%,112784.52,-4.528792117533054,0.24%
2023-10-24,2023-10-24 16:56:00,36.48142529,78634625.66,7.368049863672167,82.97,136.15,-1.72%,113761.9,-2.788876963672915,0.24%
2023-10-25,2023-10-25 16:56:00,38.33828691,32846364.2,7.722175944165811,84.69,141.32,2.07%,112829.97,-2.669528066559812,0.24%
2023-10-26,2023-10-26 16:56:00,34.44394157,47858904.36,6.908408193268883,82.54,107.55,-2.54%,114776.86,0.5109138065123364,0.24%
2023-10-27,2023-10-27 16:56:00,35.98557756,45843141.09,7.243473743961354,84.7,101.15,2.62%,113301.35,-0.8971630073547732,0.24%
2023-10-30,2023-10-30 16:56:00,34.74137943,31346878.85,6.9938759572412135,81.68,119.75,-3.57%,112531.52,-4.2570942637561,0.24%
2023-10-31,2023-10-31 16:56:00,33.78930564,36964901.24,6.82970967376804,80.5,135.89,-1.44%,113143.67,-2.2447722218963078,0.24%
2023-11-01,2023-11-01 16:56:00,36.03983593,46335134.31,7.209409067813564,80.1,160.14,-0.50%,115052.96,-2.408964877970665,0.28%
2023-11-03,2023-11-03 16:56:00,33.14121368,30959529.02,6.613164720437402,80.23,213.05,-2.35%,118159.97,4.180012456462334,0.28%
2023-11-06,2023-11-06 16:56:00,34.20060155,33583661.69,6.846419015494255,80.6,131.58,0.46%,118431.25,3.7327089524595847,0.28%
2023-11-07,2023-11-07 16:56:00,34.57720825,48919995.29,6.834385834008656,77.21,198.96,-4.21%,119268.06,-0.0933493606523727,0.28%
2023-11-08,2023-11-08 16:56:00,32.35056705,59742668.63,6.348352018289213,75.31,219.2,-2.46%,119176.67,3.350235098436083,0.28%
2023-11-09,2023-11-09 16:56:00,34.81767335,56230809.27,6.915128768619662,75.75,172.86,0.58%,119034.14,3.3676644227264685,0.28%
2023-11-10,2023-11-10 16:56:00,34.71080609,40004784.75,7.004077260987126,77.15,159.39,1.85%,120568.14,3.2819000325089887,0.28%
2023-11-13,2023-11-13 16:56:00,35.27928109,44120083.44,7.165342653749288,78.19,157.42,1.35%,120410.17,4.022398173783581,0.28%
