,Date,Datetime,Close_Real_EYAC2,Volume_EYAC2,Close_Dolar_EYAC2,Price_Dolar_Petro,Volume_Petro,Change%_Petro,Indíce_Ibovespa,Change%_Ibovespa,Value_IPCA,target,retorno_acao,retorno_petro,retorno_ibov,mm7_acao,mm7_petro,vol_7_acao,vol_7_ibov,lag1_acao,lag7_acao,lag30_acao,lag90_acao,lag1_petro,lag1_ibov,lag1_ipca
2020,2018-06-28,2018-06-28 16:56:00,17.6380956,94960664.49,5.44705092492511,71.81,188.22,0.0077,71766.53,-4.76314775337916,0.0126,15.2424761,-0.19963687869932212,0.007718214987370242,0.016393375293039858,17.127451184285714,68.22714285714287,2.4271494644025897,719.5587065348302,22.03761659,15.64713278,25.29575912,18.44287163,71.26,70609.01,0.0126
2021,2018-06-29,2018-06-29 16:56:00,15.2424761,75734912.1,4.712176121433208,72.46,143.6,0.0091,72762.52,-4.350419740674516,0.0126,17.37065899,-0.13582075720238185,0.009051664113633118,0.01387819642387611,16.741102055714286,69.19142857142857,2.489413234737363,893.3274566406807,17.6380956,17.94692,27.39995584,18.50649562,71.81,71766.53,0.0126
2022,2018-07-02,2018-07-02 16:56:00,17.37065899,54545512.81,5.343667207063094,71.62,207.69,-0.0116,72839.74,-13.847135365628782,0.0033,18.10985852,0.139621861700016,-0.011592602815346242,0.0010612606600211016,16.93228783857143,70.15714285714286,2.4772710124470256,937.0360532410293,15.2424761,16.03235851,26.82555359,17.52216919,72.46,72762.52,0.0126
2023,2018-07-03,2018-07-03 16:56:00,18.10985852,57456784.83,5.562850105974505,71.59,200.26,-0.0004,73667.76,-11.550720186571583,0.0033,19.19752821,0.042554489753413804,-0.00041887740854507083,0.011367695711159698,17.30722733714286,70.72285714285714,2.4197113988125207,1118.6426562971226,17.37065899,15.48528203,25.82617391,19.61696883,71.62,72839.74,0.0033
2024,2018-07-04,2018-07-04 16:56:00,19.19752821,54211274.98,5.88917363335174,74.13,200.0775,0.0355,74743.12,-4.902205021473094,0.0033,17.39533756,0.06005953546234566,0.03547981561670621,0.014597430409177603,17.80040709142857,71.73571428571428,2.4000334052950913,1407.1868214587134,18.10985852,15.74526993,27.46524205,19.19798042,71.59,73667.76,0.0033
2025,2018-07-05,2018-07-05 16:56:00,17.39533756,76084687.29,5.366115791097265,70.63,213.33,-0.0472,74553.06,-2.725225895243488,0.0033,15.85958534,-0.0938761818858137,-0.047214353163361644,-0.0025428427392379938,18.141653081428572,71.92857142857143,2.085850381926478,1484.1519837318936,19.19752821,15.00661563,26.20350977,20.85392758,74.13,74743.12,0.0033
2026,2018-07-06,2018-07-06 16:56:00,15.85958534,33878517.92,4.902347791412939,71.57,179.03,0.013300000000000001,75010.39,-1.4541124859788646,0.0033,17.94057546,-0.08828527843756317,0.013308792297890282,0.006134288787073228,17.25907718857143,71.97285714285714,1.3342507863015585,1214.2825135251421,17.39533756,22.03761659,23.92101812,19.79531556,70.63,74553.06,0.0033
2027,2018-07-10,2018-07-10 16:56:00,17.94057546,70886005.93,5.540121502022666,72.56,211.6,0.008100000000000001,74862.38,-12.810000326107708,0.0033,16.4799244,0.131213400312016,0.013832611429369868,-0.001973193313619559,17.30228859714286,72.08,1.3533332504980162,964.6333968011058,15.85958534,17.6380956,19.85251188,19.9080936,71.57,75010.39,0.0033
2028,2018-07-11,2018-07-11 16:56:00,16.4799244,85806134.42,5.07871564609079,68.86,311.2,-0.051,74398.55,2.891501148493436,0.0033,19.06376397,-0.08141606512325328,-0.05099228224917318,-0.006195768822738534,17.479066925714285,71.56571428571428,1.0957316146917586,777.0702903029359,17.94057546,15.2424761,15.81031959,22.1046038,72.56,74862.38,0.0033
2029,2018-07-12,2018-07-12 16:56:00,19.06376397,49397851.37,5.844194963212753,69.35,292.14,0.0070999999999999995,75856.23,4.26381292718363,0.0033,17.09847534,0.15678710091655512,0.007115887307580504,0.019592854968275564,17.720939065714287,71.24142857142856,1.2445724932344409,662.593503051046,16.4799244,17.37065899,19.18329284,22.20215988,68.86,74398.55,0.0033
2030,2018-07-13,2018-07-13 16:56:00,17.09847534,44951901.07,5.24267962838045,69.95,234.0,0.0087,76594.36,6.200897532990557,0.0033,19.74490633,-0.1030902728911619,0.00865176640230736,0.00973064440455329,17.576455754285714,71.00714285714285,1.250589121336651,793.0503531118645,19.06376397,18.10985852,18.79972162,20.9307168,69.35,75856.23,0.0033
2031,2018-07-16,2018-07-16 16:56:00,19.74490633,62799015.46,6.060065781719968,67.07,298.48,-0.0412,76652.59,-11.422147089272949,0.0033,18.92088957,0.15477584623050955,-0.04117226590421741,0.0007602387434268998,17.65465262857143,69.99857142857142,1.379331821150921,945.3693727393035,17.09847534,19.19752821,17.82131008,18.5646971,69.95,76594.36,0.0033
2032,2018-07-17,2018-07-17 16:56:00,18.92088957,40884003.14,5.867670275382993,67.16,362.13,0.0013,78130.3,-6.5672350381687945,0.0033,17.80490228,-0.041733130875784674,0.0013418816162218405,0.019278017872585984,17.87258863,69.50285714285714,1.4502285233171857,1300.0706953007573,19.74490633,17.39533756,19.0905648,22.40431555,67.07,76652.59,0.0033
2033,2018-07-18,2018-07-18 16:56:00,17.80490228,40643807.42,5.509283458134786,67.75,472.61,0.0088,77362.64,10.81132723548064,0.0033,17.14573725,-0.05898175589848864,0.008784991066110859,-0.009825381446122772,18.150491050000003,68.95714285714286,1.156918862769329,1326.708486988085,18.92088957,15.85958534,16.61298717,21.88415752,67.16,78130.3,0.0033
2034,2018-07-19,2018-07-19 16:56:00,17.14573725,60404821.73,5.272691201795928,68.24,719.52,0.0072,77486.84,8.533589637497885,0.0033,19.08298429,-0.037021547191552484,0.007232472324723238,0.0016054260816331656,18.036942734285713,68.34,1.2183308687070906,1231.5962103779682,17.80490228,17.94057546,19.37514649,22.52416777,67.75,77362.64,0.0033
2035,2018-07-20,2018-07-20 16:56:00,19.08298429,98035011.31,5.872410232028557,68.26,500.97,0.0003,78571.29,8.940065368512107,0.0033,18.73251438,0.11298709479523827,0.0002930832356391466,0.013995279714594133,18.408808432857143,68.25428571428571,1.0494354666858188,941.4141770598762,17.14573725,16.4799244,16.08291614,20.63191972,68.24,77486.84,0.0033
2036,2018-07-23,2018-07-23 16:56:00,18.73251438,35231407.34,5.745112672514261,66.75,104.68,-0.022099999999999998,77996.12,-3.550471395789323,0.0033,19.35724039,-0.01836557137363748,-0.022121300908291897,-0.007320358364995672,18.361487062857144,67.88285714285713,1.022092004387679,745.6590059056119,19.08298429,19.06376397,14.65583131,21.86327822,68.26,78571.29,0.0033
2037,2018-07-24,2018-07-24 16:56:00,19.35724039,39934722.13,5.95754043764619,67.19,80.64,0.0066,79154.99,-1.2073041828174813,0.0033,21.05289516,0.033349821456269524,0.006591760299625493,0.014858046784891554,18.684167784285712,67.48857142857142,0.906963664576213,826.9388767918628,18.73251438,17.09847534,14.4028346,23.03481721,66.75,77996.12,0.0033
2038,2018-07-25,2018-07-25 16:56:00,21.05289516,48760006.14,6.461114399705377,68.01,108.41,0.012199999999999999,80218.05,13.05805803477995,0.0033,19.33540983,0.08759796003132636,0.012204197053133026,0.013430107185914641,18.87102333142857,67.62285714285714,1.2367158581485647,1004.0273095635482,19.35724039,19.74490633,16.55948103,24.16258454,67.19,79154.99,0.0033
2039,2018-07-26,2018-07-26 16:56:00,19.33540983,48144394.81,5.884357354149548,68.43,78.39,0.0062,79405.34,11.204811903548496,0.0033,18.79695196,-0.081579531791104,0.006175562417291669,-0.010131260981786627,18.930240511428572,67.80428571428571,1.2493610460439986,1057.5403298610474,21.05289516,18.92088957,13.19110543,21.23603097,68.01,80218.05,0.0033
2040,2018-07-27,2018-07-27 16:56:00,18.79695196,36509510.52,5.712491098617232,67.73,96.06,-0.0102,79866.11,13.110366509883086,0.0033,17.9942196,-0.027848278093622336,-0.010229431535876077,0.00580275835353139,19.071961894285714,67.80142857142857,1.1529818725481211,990.82203957669,19.33540983,17.80490228,13.99394922,20.06886841,68.43,79405.34,0.0033
2041,2018-07-30,2018-07-30 16:56:00,17.9942196,37053898.54,5.467539606818389,68.95,95.96,0.018000000000000002,80275.6,4.588696218979149,0.0033,19.59997579,-0.042705453613342104,0.018012697475269457,0.00512720602017569,19.19317365857143,67.90285714285714,0.942031866107972,852.1430372755948,18.79695196,17.14573725,14.91525367,18.01659646,67.73,79866.11,0.0033
2042,2018-07-31,2018-07-31 16:56:00,19.59997579,38641357.39,5.942808219884175,67.63,106.27,-0.0191,79220.44,-6.703661525307747,0.0033,20.49286033,0.08923733430484515,-0.01914430746918072,-0.013144218168409827,19.267029587142854,67.81285714285715,0.9521648675929503,785.2949019172374,17.9942196,19.08298429,12.15870036,19.01174829,68.95,80275.6,0.0033
2043,2018-08-01,2018-08-01 16:56:00,20.49286033,39141768.3,6.224859612405456,66.5,123.66,-0.0167,79301.65,2.669480416495396,-0.0009,19.9518727,0.04555538994367292,-0.016708561289368595,0.0010251142255710555,19.51850758,67.77714285714286,1.0176749520104014,477.81828663595996,19.59997579,18.73251438,15.64713278,21.39798441,67.63,79220.44,0.0033
2044,2018-08-02,2018-08-02 16:56:00,19.9518727,69009015.6,6.039982048254776,67.66,106.91,0.0174,79636.69,9.33137597690492,-0.0009,22.28910517,-0.026398834583771347,0.01744360902255626,0.004224880566797928,19.60345505285714,67.84428571428572,1.0267472551983943,429.47553624641574,20.49286033,19.35724039,17.94692,20.94637887,66.5,79301.65,-0.0009
2045,2018-08-03,2018-08-03 16:56:00,22.28910517,86908065.72,6.74589303289852,67.35,80.14,-0.0046,81434.98,10.543581072642905,-0.0009,17.63169279,0.11714351355098618,-0.004581732190363619,0.022581174581715935,19.78005648285714,67.75,1.3674052696203725,777.6687889888191,19.9518727,21.05289516,16.03235851,20.55836643,67.66,79636.69,-0.0009
2046,2018-08-06,2018-08-06 16:56:00,17.63169279,44528417.72,5.337438030514016,67.94,119.01,0.0088,81050.76,8.052711097755916,-0.0009,19.17857236,-0.2089546594391165,0.008760207869339398,-0.004718119903756368,19.53666833428571,67.67999999999999,1.592789712168977,855.9827209902141,22.28910517,19.33540983,15.48528203,21.41392129,67.35,81434.98,-0.0009
2047,2018-08-07,2018-08-07 16:56:00,19.17857236,69136675.08,5.766951034399807,68.33,145.59,0.005699999999999999,80346.53,8.79477535041282,-0.0009,21.09309077,0.08773290168016823,0.005740359140417928,-0.008688752579247838,19.59118553428571,67.76571428571428,1.569613643538346,852.2033143091322,17.63169279,18.79695196,15.74526993,21.56410036,67.94,81050.76,-0.0009
2048,2018-08-08,2018-08-08 16:56:00,21.09309077,58211249.95,6.319080518274416,66.25,226.33,-0.0304,79151.7,8.513098133902686,-0.0009,21.39519546,0.09982590852242135,-0.030440509293136242,-0.014870959579710519,20.033881415714287,67.38,1.4784949316591283,933.4032444644379,19.17857236,17.9942196,15.00661563,20.35510676,68.33,80346.53,-0.0009
2049,2018-08-09,2018-08-09 16:56:00,21.39519546,51253112.82,6.436968367531139,66.14,164.0,-0.0017000000000000001,78767.99,-6.524023060923279,-0.0009,20.25801853,0.014322447729171683,-0.0016603773584905612,-0.004847779643393557,20.29034136857143,67.16714285714285,1.544893926286251,1010.510895097188,21.09309077,19.59997579,22.03761659,20.18679781,66.25,79151.7,-0.0009
2050,2018-08-10,2018-08-10 16:56:00,20.25801853,61789644.85,6.119507772474626,66.94,174.04,0.0121,76514.36,2.206689127436224,-0.0009,20.93224295,-0.053151041883493955,0.012095554883580162,-0.028610987788313613,20.25679254,67.22999999999999,1.5423108003751227,1654.9066780064738,21.39519546,20.49286033,17.6380956,22.55512221,66.14,78767.99,-0.0009
2051,2018-08-13,2018-08-13 16:56:00,20.93224295,58306728.16,6.316498068740759,66.57,204.72,-0.0055000000000000005,77496.46,1.177762958003714,-0.0009,19.83907487,0.0332818542446065,-0.005527337914550401,0.01283549911415327,20.39684543285714,67.07428571428571,1.5544714582821189,1826.6478477205396,20.25801853,19.9518727,15.2424761,23.86783915,66.94,76514.36,-0.0009
2052,2018-08-14,2018-08-14 16:56:00,19.83907487,55180680.07,5.915401893374679,66.33,170.9,-0.0036,78602.12,10.054341015600542,-0.0009,19.14674226,-0.05222412536540899,-0.003605227579990933,0.014267232335515523,20.04684110428571,66.92857142857142,1.3147388185193156,1556.1366040726548,20.93224295,22.28910517,17.37065899,20.96607205,66.57,77496.46,-0.0009
2053,2018-08-15,2018-08-15 16:56:00,19.14674226,65651846.59,5.767785956139294,64.46,291.03,-0.0282,77077.5,8.931561258395382,-0.0009,19.94081148,-0.034897424125704735,-0.02819237147595366,-0.01939667785041921,20.26327674285714,66.43142857142857,0.9147453940405059,1326.004453415623,19.83907487,17.63169279,18.10985852,18.82045804,66.33,78602.12,-0.0009
2054,2018-08-16,2018-08-16 16:56:00,19.94081148,51201668.62,5.923130600605953,64.88,233.78,0.006500000000000001,76818.72,0.2167310980620618,-0.0009,20.449,0.04147281084254795,0.0065156686317096035,-0.0033574000194609432,20.372168045714286,65.93857142857142,0.8025951503512878,1051.44605476837,19.14674226,19.17857236,19.19752821,22.95352389,64.46,77077.5,-0.0009
2055,2018-08-17,2018-08-17 16:56:00,20.449,68328360.38,6.0316196206825365,65.21,309.21,0.0051,76028.51,-2.6901087030255955,-0.0009,17.51689992,0.02548484651738958,0.005086313193588099,-0.010286685328784517,20.28015507857143,65.78999999999999,0.7407049259720166,1032.6437828320297,19.94081148,21.09309077,17.39533756,19.8098827,64.88,76818.72,-0.0009
2056,2018-08-20,2018-08-20 16:56:00,17.51689992,56315506.84,5.122649486767071,65.42,496.52,0.0032,76327.89,-2.855241399243913,-0.0009,18.17041592,-0.14338598855689766,0.003220364974697354,0.003937733358183815,19.72611285857143,65.68714285714285,1.1206684963681997,864.1873427198196,20.449,21.39519546,15.85958534,22.56556291,65.21,76028.51,-0.0009
2057,2018-08-21,2018-08-21 16:56:00,18.17041592,68735191.7,5.336078914601199,65.84,437.16,0.0064,75180.4,7.285775648627402,-0.0009,16.64439855,0.03730774297875872,0.006420055029043192,-0.015033692140579369,19.42788391428571,65.53,1.2281471865800733,1099.285387635838,17.51689992,20.25801853,17.94057546,22.5630785,65.42,76327.89,-0.0009
2058,2018-08-22,2018-08-22 16:56:00,16.64439855,56624120.66,4.915942628034733,67.51,76.33,0.0254,76902.31,8.86410303415952,-0.0009,19.6861931,-0.08398362352951583,0.02536452004860279,0.022903708945416712,18.815334714285715,65.66428571428571,1.4087968909286022,1057.823157363958,18.17041592,20.93224295,16.4799244,20.21128451,65.84,75180.4,-0.0009
2059,2018-08-23,2018-08-23 16:56:00,19.6861931,56284149.99,5.7722307872745935,67.53,82.89,0.0003,75633.77,-3.028804509762784,-0.0009,15.17855218,0.18275184536481803,0.0002962524070506678,-0.016495473282922113,18.793494461428573,65.83571428571429,1.3913580610548284,707.7849767095859,16.64439855,19.83907487,19.06376397,19.87059571,67.51,76902.31,-0.0009
2060,2018-08-24,2018-08-24 16:56:00,15.17855218,37893123.71,4.430012602515833,68.36,90.81,0.0123,76262.24,-3.654539025271808,-0.0009,19.44544092,-0.2289747386456349,0.012290833703539228,0.008309383493643185,18.226610164285713,66.39285714285714,1.9282454274464154,616.0676971603467,19.6861931,19.14674226,17.09847534,24.2105211,67.53,75633.77,-0.0009
2061,2018-08-27,2018-08-27 16:56:00,19.44544092,35428039.27,5.712358896624658,68.54,46.53,0.0026,77929.69,-2.4245828424597105,-0.0009,17.66766482,0.2811130264204158,0.0026331187829140568,0.021864686901407415,18.15584294142857,66.91571428571429,1.8628288896313117,893.3143867181677,15.17855218,19.94081148,19.74490633,23.07789885,68.36,76262.24,-0.0009
2062,2018-08-28,2018-08-28 16:56:00,17.66766482,38079229.03,5.220324081077886,68.22,64.79,-0.004699999999999999,77473.18,7.951687228015625,-0.0009,18.53631996,-0.09142379991864957,-0.004668806536329284,-0.005857972744406026,17.758509344285716,67.3457142857143,1.5650037009171596,976.774244516518,19.44544092,20.449,18.92088957,21.05885874,68.54,77929.69,-0.0009
2063,2018-08-29,2018-08-29 16:56:00,18.53631996,71434414.08,5.455549330429409,69.17,65.27,0.0139,78388.84,7.7324424717560625,-0.0009,20.95650176,0.049166381004504656,0.013925535033714409,0.01181905789848825,17.904140778571428,67.88142857142857,1.5860629527625818,1192.5102093954886,17.66766482,17.51689992,17.80490228,24.32536663,68.22,77473.18,-0.0009
2064,2018-08-30,2018-08-30 16:56:00,20.95650176,63981962.21,6.145421471511099,69.81,85.73,0.009300000000000001,76404.1,-4.822760589768249,-0.0009,21.76264825,0.13056430862342538,0.009252566141390695,-0.02531916533016676,18.30215304142857,68.44857142857143,1.967684041416363,982.5654183663625,18.53631996,18.17041592,17.14573725,19.60138806,69.17,78388.84,-0.0009
2065,2018-08-31,2018-08-31 16:56:00,21.76264825,75767348.93,6.322491574910665,69.37,68.32,-0.0063,76677.53,-3.209916531642598,-0.0009,19.47431926,0.0384676077731021,-0.006302821945279979,0.0035787346490567806,19.033331569999998,68.71428571428571,2.187662594766945,989.9038150186816,20.95650176,16.64439855,19.08298429,24.12595221,69.81,76404.1,-0.0009
2066,2018-09-03,2018-09-03 16:56:00,19.47431926,25401766.19,5.617538079441545,70.12,98.0675,0.0029,76192.74,-6.437331967171833,0.0048,17.14469475,-0.105149380889341,0.010811590024506268,-0.006322451962132769,19.003063878571428,69.08428571428571,2.1785711986154808,880.9788537070282,21.76264825,19.6861931,18.73251438,20.88688528,69.37,76677.53,-0.0009
2067,2018-09-04,2018-09-04 16:56:00,17.14469475,39759692.36,4.892892337328767,69.56,140.85,-0.008,74711.8,-0.0419035223576336,0.0048,16.67797135,-0.11962546566569954,-0.00798630918425558,-0.019436759985268948,19.28394138857143,69.25571428571428,1.6708997406972244,1234.932037780331,19.47431926,15.17855218,19.35724039,23.17817114,70.12,76192.74,0.0048
2068,2018-09-05,2018-09-05 16:56:00,16.67797135,53967456.72,4.7682681047545525,68.42,97.37,-0.016399999999999998,75092.27,0.7232566979812782,0.0048,16.21898756,-0.027222613572633003,-0.016388729154686588,0.005092502121485598,18.88858859285714,69.23857142857143,1.9331453891046333,1277.0118009834175,17.14469475,19.44544092,21.05289516,20.25966769,69.56,74711.8,0.0048
2069,2018-09-06,2018-09-06 16:56:00,16.21898756,54304414.3,4.677294832160571,67.52,135.4,-0.0132,76416.02,-5.718317755441149,0.0048,19.53571157,-0.02752036086211418,-0.013154048523823514,0.0176283124747727,18.68163469857143,69.13857142857144,2.150914998610402,1191.3484086304409,16.67797135,17.66766482,19.33540983,21.86856259,68.42,75092.27,0.0048
2070,2018-09-10,2018-09-10 16:56:00,19.53571157,58577981.63,5.611936333342909,67.41,180.45,-0.0021,76436.36,-0.1019416486003454,0.0048,20.18228529,0.20449636561654794,-0.001629146919431279,0.00026617455345090413,18.82440492857143,68.88714285714286,2.172719476697596,764.3869444724061,16.21898756,18.53631996,18.79695196,24.09823576,67.52,76416.02,0.0048
2071,2018-09-11,2018-09-11 16:56:00,20.18228529,56495162.83,5.697347925135501,69.04,249.45,0.0242,74656.51,0.3467271875594147,0.0048,17.73581346,0.03309701403418086,0.024180388666370067,-0.02328538407637415,18.713802575714286,68.77714285714286,2.063033024484798,882.850948256398,19.53571157,20.95650176,17.9942196,23.80711875,67.41,76436.36,0.0048
2072,2018-09-12,2018-09-12 16:56:00,17.73581346,59695745.15,4.998256526885356,70.16,311.69,0.016200000000000003,75124.81,-0.9642187596193508,0.0048,17.42198389,-0.12121877155369454,0.016222479721900163,0.0062727282590628874,18.138540462857144,68.89,1.5748623662674124,799.2771777164443,20.18228529,21.76264825,19.59997579,21.64842989,69.04,74656.51,0.0048
2073,2018-09-13,2018-09-13 16:56:00,17.42198389,36808813.17,4.934287948906763,68.41,247.84,-0.024900000000000002,74686.68,-3.625688192725207,0.0048,18.72274437,-0.017694681482063768,-0.02494298745724055,-0.00583202806103611,17.845349695714283,68.64571428571429,1.4724453233626973,790.2312552962685,17.73581346,19.47431926,20.49286033,21.0913631,70.16,75124.81,0.0048
2074,2018-09-14,2018-09-14 16:56:00,18.72274437,55756565.08,5.280259566247392,68.77,225.31,0.0053,75429.1,-4.036812238652077,0.0048,18.31308008,0.07466201829899632,0.0052623885396871906,0.009940460601542522,18.070785355714285,68.53285714285714,1.468089846573295,745.9855430358292,17.42198389,17.14469475,19.9518727,21.98575434,68.41,74686.68,0.0048
2075,2018-09-17,2018-09-17 16:56:00,18.31308008,71289397.9,5.117100726500502,68.68,235.31,-0.0013,76788.86,1.000085362714609,0.0048,19.6145619,-0.021880568462838146,-0.001308710193398177,0.018026994886588765,18.304372317142857,68.57000000000001,1.333451822947142,888.9844876702082,18.72274437,16.67797135,22.28910517,25.40949307,68.77,75429.1,0.0048
2076,2018-09-18,2018-09-18 16:56:00,19.6145619,72959069.23,5.457129872297806,69.59,513.86,0.0132,78313.97,1.229702088760165,0.0048,21.19086696,0.071068428375485,0.013249854397204386,0.019861084016613795,18.789454365714285,68.86571428571429,1.0319235748111413,1338.1224964066178,18.31308008,16.21898756,17.63169279,24.62751922,68.68,76788.86,0.0048
2077,2018-09-19,2018-09-19 16:56:00,21.19086696,60563655.84,5.958181116796942,70.77,606.34,0.017,78168.66,0.8799171575457398,0.0048,20.11587983,0.08036402077377014,0.016956459261388,-0.0018554799354444373,19.025905135714286,69.3457142857143,1.3667307374483417,1586.7375607737524,19.6145619,19.53571157,19.17857236,25.38649375,69.59,78313.97,0.0048
2078,2018-09-20,2018-09-20 16:56:00,20.11587983,56207061.23,5.632176007951618,70.32,607.52,-0.0064,78116.02,2.342695441993748,0.0048,21.76787199,-0.050728794250332054,-0.006358626536668077,-0.000673415663003607,19.016418641428572,69.52857142857142,1.3575662826087649,1576.6090453922627,21.19086696,20.18228529,21.09309077,22.75721628,70.77,78168.66,0.0048
2079,2018-09-21,2018-09-21 16:56:00,21.76787199,58517342.62,6.030382577499515,70.37,307.24,0.0007000000000000001,79444.29,5.671544711121523,0.0048,18.27884383,0.08212378349647365,0.0007110352673493914,0.01700381048599242,19.592427002857143,69.55857142857143,1.5634344534640576,1714.3622281722223,20.11587983,17.73581346,21.39519546,24.98240675,70.32,78116.02,0.0048
2080,2018-09-24,2018-09-24 16:56:00,18.27884383,54333097.92,4.973429061573205,71.76,168.96,0.019799999999999998,77984.19,2.257932628257442,0.0048,19.26530948,-0.160283382849864,0.01975273554071344,-0.018378916848523552,19.714835565714285,70.03714285714285,1.3889896924089515,1282.1294801107083,21.76787199,17.42198389,20.25801853,25.29575912,70.37,79444.29,0.0048
2081,2018-09-25,2018-09-25 16:56:00,19.26530948,54462014.38,5.234711702850311,72.1,157.77,0.004699999999999999,78630.15,-1.9794796806953168,0.0048,21.00355575,0.05396761738184841,0.004738015607580692,0.008283217405989474,19.792344867142855,70.51285714285714,1.3386267286649935,794.9734325342347,18.27884383,18.72274437,20.93224295,27.39995584,71.76,77984.19,0.0048
2082,2018-09-26,2018-09-26 16:56:00,21.00355575,60060642.07,5.696033994142215,71.41,101.11,-0.0096,78656.16,-0.9434881835402976,0.0048,19.44244542,0.09022675040878725,-0.009570041608876534,0.0003307891438590893,20.176698534285716,70.90285714285714,1.2244891733784045,497.6495478095511,19.26530948,18.31308008,19.83907487,26.82555359,72.1,78630.15,0.0048
2083,2018-09-27,2018-09-27 16:56:00,19.44244542,104177251.1,5.184237373010158,71.96,99.47,0.0077,80000.09,2.6567537994825807,0.0048,22.54314185,-0.07432600215799179,0.007702002520655338,0.017086137945203417,20.152110465714287,71.24142857142857,1.2392968734155447,751.1463843870364,21.00355575,19.6145619,19.14674226,25.82617391,71.41,78656.16,0.0048
2084,2018-09-28,2018-09-28 16:56:00,22.54314185,91254589.48,6.080907922421235,73.06,140.98,0.015300000000000001,79342.43,2.412770458112079,0.0048,20.24275312,0.159480783564931,0.015286270150083547,-0.008220740751666678,20.34529259285714,71.56857142857142,1.5050980659761928,739.9900109116446,19.44244542,21.19086696,19.94081148,27.46524205,71.96,80000.09,0.0048
2085,2018-10-01,2018-10-01 16:56:00,20.24275312,56540414.51,5.545655887348638,75.14,140.27,0.0285,78623.66,-0.854950685137057,0.0045000000000000005,20.9956562,-0.10204383866750155,0.028469750889679624,-0.009059087300451796,20.363417348571428,72.25714285714285,1.5026368883608026,674.3896767564199,22.54314185,20.11587983,20.449,26.20350977,73.06,79342.43,0.0048
2086,2018-10-02,2018-10-02 16:56:00,20.9956562,127231729.7,5.751131618593694,75.04,115.24,-0.0013,81612.28,2.480753532071711,0.0045000000000000005,21.29162643,0.03719370954814072,-0.0013308490817141028,0.03801171301361439,20.253100807142857,72.92428571428572,1.407690227512903,1216.6609236940083,20.24275312,21.76787199,17.51689992,23.92101812,75.14,78623.66,0.0045000000000000005
2087,2018-10-03,2018-10-03 16:56:00,21.29162643,152189097.4,5.843568566802064,76.24,173.87,0.016,83273.4,9.293090129059522,0.0045000000000000005,23.16075705,0.014096736352541495,0.015991471215351716,0.020353799697790498,20.68349832142857,73.56428571428572,1.138251683886461,1794.480990732556,20.9956562,18.27884383,18.17041592,19.85251188,75.04,81612.28,0.0045000000000000005
2088,2018-10-04,2018-10-04 16:56:00,23.16075705,99743365.1,6.330324172520294,74.25,228.83,-0.026099999999999998,82952.81,11.030399481741826,0.0045000000000000005,22.13340917,0.08778712261109312,-0.026101783840503656,-0.003849848811265044,21.23999083142857,73.87142857142855,1.2735426440805575,1971.614499600095,21.29162643,19.26530948,16.64439855,15.81031959,76.24,83273.4,0.0045000000000000005
2089,2018-10-05,2018-10-05 16:56:00,22.13340917,104693633.0,5.967165202739135,74.26,175.28,0.0001,82321.52,9.627156030840457,0.0045000000000000005,24.72864238,-0.04435726681049923,0.00013468013468020956,-0.007610230443067523,21.40139846285714,74.27857142857144,1.3096687248646812,1840.121381851536,23.16075705,21.00355575,19.6861931,19.18329284,74.25,82952.81,0.0045000000000000005
2090,2018-10-08,2018-10-08 16:56:00,24.72864238,188109165.6,6.63161854166108,74.17,174.36,-0.0012,86083.92,8.758144171255955,0.0045000000000000005,27.15718291,0.11725411074574188,-0.001211957985456591,0.04570372364358666,22.156569457142858,74.59428571428573,1.5018025535504267,2513.879731664798,22.13340917,19.44244542,15.17855218,18.79972162,74.26,82321.52,0.0045000000000000005
2091,2018-10-09,2018-10-09 16:56:00,27.15718291,90128655.75,7.267108084024619,74.81,192.73,0.0086,86087.55,9.292556532164898,0.0045000000000000005,26.09609098,0.09820759638483634,0.00862882567075629,4.216815405255758e-05,22.81571818,74.84428571428573,2.427200818404144,2603.1605226720244,24.72864238,22.54314185,19.44544092,17.82131008,74.17,86083.92,0.0045000000000000005
2092,2018-10-10,2018-10-10 16:56:00,26.09609098,82687932.99,6.975139919279395,73.03,220.78,-0.023799999999999998,83679.12,9.47554279141496,0.0045000000000000005,22.70557669,-0.03907223858662001,-0.023793610479882377,-0.027976519252783993,23.651909302857142,74.54285714285716,2.4011806202558534,1750.2961857972884,27.15718291,20.24275312,17.66766482,19.0905648,74.81,86087.55,0.0045000000000000005
2093,2018-10-11,2018-10-11 16:56:00,22.70557669,119307287.4,6.067116473386062,70.81,263.44,-0.0304,82921.08,11.070126369421772,0.0045000000000000005,23.85587639,-0.12992422093402733,-0.030398466383677936,-0.009058890676670539,23.89618365857143,73.93857142857144,2.1608711734026427,1546.1401246536484,26.09609098,20.9956562,18.53631996,16.61298717,73.03,83679.12,0.0045000000000000005
2094,2018-10-15,2018-10-15 16:56:00,23.85587639,92332069.14,6.319102667408349,71.61,211.95,0.006,83359.77,8.1505886931984,0.0045000000000000005,25.93936361,0.050661549614223755,0.011297839288236133,0.0052904520780481246,24.26250508142857,73.27714285714286,1.8391461784091758,1540.61525503602,22.70557669,21.29162643,20.95650176,19.37514649,70.81,82921.08,0.0045000000000000005
